awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'alt-2', 'primaryColor': '#1da785', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#1da785'}","{'id': '1', 'name': 'Premier League'}",2023-09-02T16:30:00,2850.184,6091.024,"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'home', 'primaryColor': '#0A55A2', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13367,47.13658333333333,53.06138333333334,2023-2024,"{'id': '5', 'name': 'Amex Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",21.989,2907.341,"{'fps': 29.97, 'id': '12026', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a5d7f527-b7ee-4492-83c1-02f875ef6973'}",4
"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': '2023 Away', 'primaryColor': '#003366', 'primaryTextColor': '#ffffff', 'secondaryColor': '#003366', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-09-02T14:00:00,3222.055,6396.53,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",True,13368,50.47325,51.80736666666666,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",193.66,3288.088,"{'fps': 29.97, 'id': '12018', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5141ad0e-d600-482c-86b5-0491087f2cd9'}",4
"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}","{'id': '1', 'name': 'Premier League'}",2023-09-02T14:00:00,3056.356,6319.486,"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}",True,13369,50.51551666666667,53.51016666666666,2023-2024,"{'id': '7', 'name': 'Stamford Bridge', 'pitchLength': 103.0, 'pitchWidth': 67.5}",25.425,3108.876,"{'fps': 29.97, 'id': '12019', 'videoUrl': 'epitome-staging.pff.com/en/film_room/7707c01e-8f32-4d7b-b39b-5d3b94fe7310'}",4
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-03T13:00:00,2907.641,6048.849,"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'home', 'primaryColor': '#DF2443', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}",True,13370,48.03415,51.603816666666674,2023-2024,"{'id': '8', 'name': 'Selhurst Park', 'pitchLength': 101.0, 'pitchWidth': 68.0}",25.592,2952.62,"{'fps': 29.97, 'id': '12059', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5e8e3721-8802-4eaf-a6e9-f5e313ca5f4a'}",4
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'alt-1', 'primaryColor': '#EDEDED', 'primaryTextColor': '#000000', 'secondaryColor': '#232F5F', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-03T13:00:00,2957.658,5953.754,"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'home', 'primaryColor': '#D01317', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13371,49.00901666666666,49.02901666666666,2023-2024,"{'id': '11', 'name': 'Anfield', 'pitchLength': 101.0, 'pitchWidth': 68.0}",17.117,3012.013,"{'fps': 29.97, 'id': '12046', 'videoUrl': 'epitome-staging.pff.com/en/film_room/66cc038a-1541-49fb-a4a3-d8be48e35899'}",4
"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'alt-2', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-09-01T19:00:00,2907.44,6043.743,"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Home', 'primaryColor': '#ff5f00', 'primaryTextColor': '#1B1A38', 'secondaryColor': '#1B1A38', 'secondaryTextColor': '#ff5f00'}",True,13372,47.11988333333333,51.08775000000001,2023-2024,"{'id': '117', 'name': 'Kenilworth Road', 'pitchLength': 100.0, 'pitchWidth': 66.0}",80.247,2978.478,"{'fps': 29.97, 'id': '11999', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f76cd0ad-492b-4e0a-83f3-1a21d5920878'}",4
"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'alt-2', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-02T14:00:00,3402.302,6590.123,"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13373,52.83116666666668,51.6027,2023-2024,"{'id': '12', 'name': 'Etihad Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",232.432,3493.961,"{'fps': 29.97, 'id': '12020', 'videoUrl': 'epitome-staging.pff.com/en/film_room/985c4f75-352e-4e6a-85a5-79dc31f6e124'}",4
"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-02T11:30:00,3088.355,6334.134,"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': 'home', 'primaryColor': '#E5292A', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13374,49.85651666666667,53.636966666666666,2023-2024,"{'id': '16', 'name': 'Bramall Lane', 'pitchLength': 101.0, 'pitchWidth': 68.0}",96.964,3115.916,"{'fps': 29.97, 'id': '12012', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0626a940-7147-4aa4-98fd-e8a20fa28bec'}",4
"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'away', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T14:00:00,3252.619,7013.213,"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'home', 'primaryColor': '#660E36', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#93BDE4', 'secondaryTextColor': '#000000'}",True,13375,50.355900000000005,61.58213333333333,2023-2024,"{'id': '4', 'name': 'Villa Park', 'pitchLength': 105.0, 'pitchWidth': 68.0}",231.265,3318.285,"{'fps': 29.97, 'id': '12284', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b6094bb5-dcab-4fc5-bd5f-ac306e8290e4'}",5
"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': '2023 Away', 'primaryColor': '#cafff1', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#cafff1'}","{'id': '1', 'name': 'Premier League'}",2023-09-17T13:00:00,2804.671,6054.021,"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': 'home', 'primaryColor': '#E20613', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13376,46.04048333333333,53.04583333333333,2023-2024,"{'id': '2', 'name': 'Vitality Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",42.242,2871.271,"{'fps': 29.97, 'id': '12325', 'videoUrl': 'epitome-staging.pff.com/en/film_room/cfb8403e-52da-4fe0-80ee-fc72f8cc2b60'}",5
"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-17T15:30:00,3078.812,6102.97,"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13377,49.10188333333333,49.40551666666667,2023-2024,"{'id': '9', 'name': 'Goodison Park', 'pitchLength': 100.5, 'pitchWidth': 68.0}",132.699,3138.639,"{'fps': 29.97, 'id': '12327', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f5a0c216-e440-492f-84c2-9c80d56cf2ea'}",5
"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Home', 'primaryColor': '#ff5f00', 'primaryTextColor': '#1B1A38', 'secondaryColor': '#1B1A38', 'secondaryTextColor': '#ff5f00'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T14:00:00,3103.603,6159.025,"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}",True,13378,46.9653,49.81758333333333,2023-2024,"{'id': '25', 'name': 'Craven Cottage', 'pitchLength': 100.0, 'pitchWidth': 65.0}",285.685,3169.97,"{'fps': 29.97, 'id': '12285', 'videoUrl': 'epitome-staging.pff.com/en/film_room/854274dc-df47-47e1-9369-e87370617a6f'}",5
"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'alt-2', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T14:00:00,3140.14,6405.939,"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}",True,13379,48.5897,53.1637,2023-2024,"{'id': '13', 'name': 'Old Trafford', 'pitchLength': 105.0, 'pitchWidth': 68.0}",224.758,3216.117,"{'fps': 29.97, 'id': '12286', 'videoUrl': 'epitome-staging.pff.com/en/film_room/7f61cc15-3f19-4582-870e-028c6a650a00'}",5
"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': '2022-2', 'primaryColor': '#B3E0FF', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#B3E0FF'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T16:30:00,3160.06,6478.511,"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'home', 'primaryColor': '#000000', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13380,50.81693333333333,54.93603333333333,2023-2024,"{'id': '14', 'name': ""St James' Park"", 'pitchLength': 105.0, 'pitchWidth': 68.0}",111.044,3182.349,"{'fps': 29.97, 'id': '12289', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a5e41385-5ee2-4d88-94e6-47e35e04538d'}",5
"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'alt-1', 'primaryColor': '#F7EB69', 'primaryTextColor': '#000000', 'secondaryColor': '#A44458', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-18T18:45:00,2892.96,6212.446,"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}",True,13381,47.05095000000001,54.51951666666666,2023-2024,"{'id': '120', 'name': 'City Ground', 'pitchLength': 105.0, 'pitchWidth': 71.0}",69.903,2941.275,"{'fps': 29.97, 'id': '12403', 'videoUrl': 'epitome-staging.pff.com/en/film_room/44464b65-e878-4a57-86f4-684e8657c5f2'}",5
"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': '2023 Away', 'primaryColor': '#FFFF00', 'primaryTextColor': '#FF0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T14:00:00,3173.006,6861.895,"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}",False,13382,48.896683333333335,60.313633333333335,2023-2024,"{'id': '1', 'name': 'The Tottenham Hotspur Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",239.205,3243.077,"{'fps': 29.97, 'id': '12287', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b50cc4c5-86a0-4cf1-a424-028075ad1447'}",5
"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'alt-1', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#6CABDD', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T14:00:00,2864.698,5985.685,"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'home', 'primaryColor': '#7C2C3B', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#2BACE3', 'secondaryTextColor': '#FFFFFF'}",True,13383,47.48303333333333,51.465900000000005,2023-2024,"{'id': '19', 'name': 'London Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",15.716,2897.731,"{'fps': 29.97, 'id': '12288', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5c7da1f4-3721-4e25-b6f7-0e67b9fc682a'}",5
"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'home', 'primaryColor': '#D01317', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-16T11:30:00,2927.26,6372.105,"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13384,47.23501666666667,56.99533333333332,2023-2024,"{'id': '20', 'name': 'Molineux', 'pitchLength': 105.0, 'pitchWidth': 68.0}",93.159,2952.385,"{'fps': 29.97, 'id': '12282', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c3c9c584-2836-4633-ad4b-4154e3e2d55c'}",5
"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-24T13:00:00,2956.823,6312.078,"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13385,49.00845,55.20853333333334,2023-2024,"{'id': '3', 'name': 'Emirates Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",16.316,2999.566,"{'fps': 29.97, 'id': '12630', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0a46afce-5882-4e82-b970-99cf15707c13'}",6
"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-23T16:30:00,2982.983,6073.006,"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': 'Home', 'primaryColor': '#e30613', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#e30613'}",True,13386,48.01023333333333,51.05661666666667,2023-2024,"{'id': '112', 'name': 'Brentford Community Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",102.369,3009.609,"{'fps': 29.97, 'id': '12600', 'videoUrl': 'epitome-staging.pff.com/en/film_room/59eabcee-08df-442e-90c9-131f78ed3224'}",6
"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': 'home', 'primaryColor': '#E20613', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-24T13:00:00,2916.016,6059.259,"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'alt-2', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,13387,48.44121666666667,51.1456,2023-2024,"{'id': '5', 'name': 'Amex Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",9.543,2990.523,"{'fps': 29.97, 'id': '12623', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5e5a4408-a1b2-4178-9ef8-490355761b94'}",6
"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': '2022', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-09-23T19:00:00,3040.975,6044.878,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",True,13388,48.92783333333333,49.63464999999999,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",105.305,3066.799,"{'fps': 29.97, 'id': '12601', 'videoUrl': 'epitome-staging.pff.com/en/film_room/94229948-69f4-4ccd-a111-070f1627d73b'}",6
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'home', 'primaryColor': '#660E36', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#93BDE4', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-09-24T13:00:00,2957.157,6466.333,"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}",False,13389,46.8741,56.9464,2023-2024,"{'id': '7', 'name': 'Stamford Bridge', 'pitchLength': 103.0, 'pitchWidth': 67.5}",144.711,3049.549,"{'fps': 29.97, 'id': '12625', 'videoUrl': 'epitome-staging.pff.com/en/film_room/99cf83a9-589a-489a-8a8b-65d1838d0b12'}",6
"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-23T14:00:00,3148.048,6171.938,"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'home', 'primaryColor': '#DF2443', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}",True,13390,49.3716,49.12355,2023-2024,"{'id': '8', 'name': 'Selhurst Park', 'pitchLength': 101.0, 'pitchWidth': 68.0}",185.752,3224.525,"{'fps': 29.97, 'id': '12590', 'videoUrl': 'epitome-staging.pff.com/en/film_room/39f46439-c348-4045-b1f9-e9fac2d34c40'}",6
"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'alt-2', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-09-24T13:00:00,3349.516,6435.702,"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'home', 'primaryColor': '#D01317', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13391,49.7809,50.1407,2023-2024,"{'id': '11', 'name': 'Anfield', 'pitchLength': 101.0, 'pitchWidth': 68.0}",362.662,3427.26,"{'fps': 29.97, 'id': '12626', 'videoUrl': 'epitome-staging.pff.com/en/film_room/46ff6ab7-a7b6-4d8d-9465-bbc79f913b37'}",6
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'away', 'primaryColor': '#42BDDA', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#102F49', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-23T14:00:00,3154.321,6382.482,"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Home', 'primaryColor': '#ff5f00', 'primaryTextColor': '#1B1A38', 'secondaryColor': '#1B1A38', 'secondaryTextColor': '#ff5f00'}",True,13392,50.0059,53.013016666666665,2023-2024,"{'id': '117', 'name': 'Kenilworth Road', 'pitchLength': 100.0, 'pitchWidth': 66.0}",153.967,3201.701,"{'fps': 29.97, 'id': '12593', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ea75c11a-e0b5-412f-8ad6-6f3125c92298'}",6
"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}","{'id': '1', 'name': 'Premier League'}",2023-09-23T14:00:00,3021.221,6208.842,"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13393,50.19853333333333,52.16771666666666,2023-2024,"{'id': '12', 'name': 'Etihad Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",9.309,3078.779,"{'fps': 29.97, 'id': '12594', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f1d78573-aedf-4711-8eda-c4c200de4fe7'}",6
"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'alt-1', 'primaryColor': '#000000', 'primaryTextColor': '#463182', 'secondaryColor': '#463182', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-09-24T15:30:00,3084.117,6179.379,"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': 'home', 'primaryColor': '#E5292A', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13394,51.13391666666667,51.02325,2023-2024,"{'id': '16', 'name': 'Bramall Lane', 'pitchLength': 101.0, 'pitchWidth': 68.0}",16.082,3117.984,"{'fps': 29.97, 'id': '12633', 'videoUrl': 'epitome-staging.pff.com/en/film_room/74eb7d1c-cf42-41c8-9bdc-256ff22e9b29'}",6
